,drug_row,drug_col,cell line,interaction
881,3385,5426,A375,ddi
882,3363,5426,A375,ddi
883,2719,5426,A375,ddi
884,2708,5426,A375,ddi
885,2662,5426,A375,ddi
886,2478,5426,A375,ddi
887,2187,5426,A375,ddi
888,2141,5426,A375,ddi
889,2094,5426,A375,ddi
890,42611257,57469,A375,ddi
891,24775005,57469,A375,ddi
892,444795,57469,A375,ddi
893,253078,57469,A375,ddi
894,60749,57469,A375,ddi
895,36462,57469,A375,ddi
896,5426,57469,A375,ddi
897,5394,57469,A375,ddi
898,3385,57469,A375,ddi
899,2719,57469,A375,ddi
900,2662,57469,A375,ddi
901,42611257,60749,A375,ddi
902,25195294,60749,A375,ddi
903,24978538,60749,A375,ddi
904,24964624,60749,A375,ddi
905,24856436,60749,A375,ddi
906,24785538,60749,A375,ddi
907,24775005,60749,A375,ddi
908,23725625,60749,A375,ddi
909,11977753,60749,A375,ddi
910,11960529,60749,A375,ddi
911,11626560,60749,A375,ddi
912,11228183,60749,A375,ddi
913,10127622,60749,A375,ddi
914,10126189,60749,A375,ddi
915,9949093,60749,A375,ddi
916,9840076,60749,A375,ddi
917,6450551,60749,A375,ddi
918,5494449,60749,A375,ddi
919,5288382,60749,A375,ddi
920,3062316,60749,A375,ddi
921,3035714,60749,A375,ddi
922,644241,60749,A375,ddi
923,444795,60749,A375,ddi
924,387447,60749,A375,ddi
925,219104,60749,A375,ddi
926,216326,60749,A375,ddi
927,208908,60749,A375,ddi
928,159324,60749,A375,ddi
929,123631,60749,A375,ddi
930,60699,60749,A375,ddi
931,60198,60749,A375,ddi
932,57469,60749,A375,ddi
933,39562,60749,A375,ddi
934,36462,60749,A375,ddi
935,11683,60749,A375,ddi
936,5453,60749,A375,ddi
937,5426,60749,A375,ddi
938,5394,60749,A375,ddi
939,5311,60749,A375,ddi
940,4211,60749,A375,ddi
941,4091,60749,A375,ddi
942,3902,60749,A375,ddi
943,3690,60749,A375,ddi
944,3385,60749,A375,ddi
945,3363,60749,A375,ddi
946,2708,60749,A375,ddi
947,2662,60749,A375,ddi
948,2478,60749,A375,ddi
949,2187,60749,A375,ddi
950,2141,60749,A375,ddi
951,2123,60749,A375,ddi
952,2094,60749,A375,ddi
953,1673,60749,A375,ddi
954,42611257,644241,A375,ddi
955,24978538,644241,A375,ddi
956,24964624,644241,A375,ddi
957,23725625,644241,A375,ddi
958,16722836,644241,A375,ddi
959,11977753,644241,A375,ddi
960,11626560,644241,A375,ddi
961,11228183,644241,A375,ddi
962,10127622,644241,A375,ddi
963,10126189,644241,A375,ddi
964,9826528,644241,A375,ddi
965,6450551,644241,A375,ddi
966,5494449,644241,A375,ddi
967,3062316,644241,A375,ddi
968,387447,644241,A375,ddi
969,300471,644241,A375,ddi
970,216326,644241,A375,ddi
971,208908,644241,A375,ddi
972,159324,644241,A375,ddi
973,123631,644241,A375,ddi
974,60749,644241,A375,ddi
975,60699,644241,A375,ddi
976,36462,644241,A375,ddi
977,5426,644241,A375,ddi
978,5394,644241,A375,ddi
979,5311,644241,A375,ddi
980,5212,644241,A375,ddi
981,2478,644241,A375,ddi
982,42611257,6450551,A375,ddi
983,24978538,6450551,A375,ddi
984,23725625,6450551,A375,ddi
985,15547703,6450551,A375,ddi
986,11977753,6450551,A375,ddi
987,11626560,6450551,A375,ddi
988,11351021,6450551,A375,ddi
989,10127622,6450551,A375,ddi
990,9911830,6450551,A375,ddi
991,9826528,6450551,A375,ddi
992,3062316,6450551,A375,ddi
993,3035714,6450551,A375,ddi
994,644241,6450551,A375,ddi
995,387447,6450551,A375,ddi
996,216326,6450551,A375,ddi
997,208908,6450551,A375,ddi
998,159324,6450551,A375,ddi
999,123631,6450551,A375,ddi
1000,60749,6450551,A375,ddi
1001,5426,6450551,A375,ddi
1002,5394,6450551,A375,ddi
1003,5311,6450551,A375,ddi
1004,4211,6450551,A375,ddi
1005,3902,6450551,A375,ddi
1006,3385,6450551,A375,ddi
1007,2187,6450551,A375,ddi
1008,42611257,9826528,A375,ddi
1009,25195294,9826528,A375,ddi
1010,24978538,9826528,A375,ddi
1011,17754438,9826528,A375,ddi
1012,16736978,9826528,A375,ddi
1013,11626560,9826528,A375,ddi
1014,11524144,9826528,A375,ddi
1015,11228183,9826528,A375,ddi
1016,10127622,9826528,A375,ddi
1017,6450551,9826528,A375,ddi
1018,5284329,9826528,A375,ddi
1019,2726824,9826528,A375,ddi
1020,702558,9826528,A375,ddi
1021,644241,9826528,A375,ddi
1022,444795,9826528,A375,ddi
1023,159324,9826528,A375,ddi
1024,123631,9826528,A375,ddi
1025,25195294,11238147,A375,ddi
1026,23725625,11238147,A375,ddi
1027,2726824,11238147,A375,ddi
1028,25195294,2726824,A375,ddi
1029,23725625,2726824,A375,ddi
1030,11960529,2726824,A375,ddi
1031,11524144,2726824,A375,ddi
1032,11238147,2726824,A375,ddi
1033,9826528,2726824,A375,ddi
1034,5284329,2726824,A375,ddi
1035,444795,2726824,A375,ddi
1036,253078,2726824,A375,ddi
1037,1645,2726824,A375,ddi
1038,25195294,5284329,A375,ddi
1039,24775005,5284329,A375,ddi
1040,11524144,5284329,A375,ddi
1041,9826528,5284329,A375,ddi
1042,2726824,5284329,A375,ddi
1043,702558,5284329,A375,ddi
1044,444795,5284329,A375,ddi
1045,253078,5284329,A375,ddi
1046,25195294,39562,A375,ddi
1047,24978538,39562,A375,ddi
1048,11228183,39562,A375,ddi
1049,135411,39562,A375,ddi
1050,60749,39562,A375,ddi
1051,36462,39562,A375,ddi
1052,5394,39562,A375,ddi
1053,4788,39562,A375,ddi
1054,3385,39562,A375,ddi
1055,2708,39562,A375,ddi
1056,1345,39562,A375,ddi
1057,25154867,25021165,A375,ddi
1058,25021165,25154867,A375,ddi
1059,24978538,10126189,A375,ddi
1060,24964624,10126189,A375,ddi
1061,24748204,10126189,A375,ddi
1062,23725625,10126189,A375,ddi
1063,11455910,10126189,A375,ddi
1064,11228183,10126189,A375,ddi
1065,10127622,10126189,A375,ddi
1066,3062316,10126189,A375,ddi
1067,644241,10126189,A375,ddi
1068,387447,10126189,A375,ddi
1069,216326,10126189,A375,ddi
1070,208908,10126189,A375,ddi
1071,159324,10126189,A375,ddi
1072,60749,10126189,A375,ddi
1073,60699,10126189,A375,ddi
1074,36462,10126189,A375,ddi
1075,5426,10126189,A375,ddi
1076,24978538,2708,A375,ddi
1077,11228183,2708,A375,ddi
1078,3062316,2708,A375,ddi
1079,444795,2708,A375,ddi
1080,387447,2708,A375,ddi
1081,216326,2708,A375,ddi
1082,60749,2708,A375,ddi
1083,60699,2708,A375,ddi
1084,39562,2708,A375,ddi
1085,36462,2708,A375,ddi
1086,5453,2708,A375,ddi
1087,5426,2708,A375,ddi
1088,5394,2708,A375,ddi
1089,3690,2708,A375,ddi
1090,3385,2708,A375,ddi
1091,2719,2708,A375,ddi
1092,2478,2708,A375,ddi
1093,2123,2708,A375,ddi
1094,2094,2708,A375,ddi
1095,24978538,42611257,A375,ddi
1096,24964624,42611257,A375,ddi
1097,24775005,42611257,A375,ddi
1098,23725625,42611257,A375,ddi
1099,15951529,42611257,A375,ddi
1100,11977753,42611257,A375,ddi
1101,11960529,42611257,A375,ddi
1102,11626560,42611257,A375,ddi
1103,11455910,42611257,A375,ddi
1104,11228183,42611257,A375,ddi
1105,10127622,42611257,A375,ddi
1106,9826528,42611257,A375,ddi
1107,6450551,42611257,A375,ddi
1108,5288382,42611257,A375,ddi
1109,3062316,42611257,A375,ddi
1110,644241,42611257,A375,ddi
1111,444795,42611257,A375,ddi
1112,387447,42611257,A375,ddi
1113,300471,42611257,A375,ddi
1114,216326,42611257,A375,ddi
1115,208908,42611257,A375,ddi
1116,159324,42611257,A375,ddi
1117,123631,42611257,A375,ddi
1118,60749,42611257,A375,ddi
1119,60699,42611257,A375,ddi
1120,57469,42611257,A375,ddi
1121,36462,42611257,A375,ddi
1122,5426,42611257,A375,ddi
1123,5394,42611257,A375,ddi
1124,5311,42611257,A375,ddi
1125,4091,42611257,A375,ddi
1126,3385,42611257,A375,ddi
1127,2187,42611257,A375,ddi
1128,24964624,16736978,A375,ddi
1129,11977753,16736978,A375,ddi
1130,10127622,16736978,A375,ddi
1131,9911830,16736978,A375,ddi
1132,9826528,16736978,A375,ddi
1133,24964624,3902,A375,ddi
1134,24785538,3902,A375,ddi
1135,23725625,3902,A375,ddi
1136,11977753,3902,A375,ddi
1137,11960529,3902,A375,ddi
1138,11626560,3902,A375,ddi
1139,6450551,3902,A375,ddi
1140,3062316,3902,A375,ddi
1141,387447,3902,A375,ddi
1142,208908,3902,A375,ddi
1143,159324,3902,A375,ddi
1144,123631,3902,A375,ddi
1145,60749,3902,A375,ddi
1146,60699,3902,A375,ddi
1147,60198,3902,A375,ddi
1148,36462,3902,A375,ddi
1149,11683,3902,A375,ddi
1150,5394,3902,A375,ddi
1151,5311,3902,A375,ddi
1152,4091,3902,A375,ddi
1153,3690,3902,A375,ddi
1154,3397,3902,A375,ddi
1155,3385,3902,A375,ddi
1156,2662,3902,A375,ddi
1157,2187,3902,A375,ddi
1158,24964624,60198,A375,ddi
1159,24785538,60198,A375,ddi
1160,23725625,60198,A375,ddi
1161,15951529,60198,A375,ddi
1162,11977753,60198,A375,ddi
1163,11960529,60198,A375,ddi
1164,208908,60198,A375,ddi
1165,123631,60198,A375,ddi
1166,60749,60198,A375,ddi
1167,11683,60198,A375,ddi
1168,5394,60198,A375,ddi
1169,4091,60198,A375,ddi
1170,3902,60198,A375,ddi
1171,3385,60198,A375,ddi
1172,2662,60198,A375,ddi
1173,2187,60198,A375,ddi
1174,24775005,5081913,A375,ddi
1175,24748204,5494449,A375,ddi
1176,11977753,5494449,A375,ddi
1177,11364421,5494449,A375,ddi
1178,3062316,5494449,A375,ddi
1179,644241,5494449,A375,ddi
1180,387447,5494449,A375,ddi
1181,208908,5494449,A375,ddi
1182,123631,5494449,A375,ddi
1183,60749,5494449,A375,ddi
1184,36462,5494449,A375,ddi
1185,5311,5494449,A375,ddi
1186,23725625,11964036,A375,ddi
1187,11977753,11964036,A375,ddi
1188,36462,11964036,A375,ddi
1189,23725625,1645,A375,ddi
1190,11960529,1645,A375,ddi
1191,9840076,1645,A375,ddi
1192,2726824,1645,A375,ddi
1193,148198,1645,A375,ddi
1194,36462,1645,A375,ddi
1195,5394,1645,A375,ddi
1196,4114,1645,A375,ddi
1197,23725625,1673,A375,ddi
1198,11977753,1673,A375,ddi
1199,11960529,1673,A375,ddi
1200,11524144,1673,A375,ddi
1201,11228183,1673,A375,ddi
1202,9840076,1673,A375,ddi
1203,5288382,1673,A375,ddi
1204,2828334,1673,A375,ddi
1205,387447,1673,A375,ddi
1206,132449,1673,A375,ddi
1207,123631,1673,A375,ddi
1208,60749,1673,A375,ddi
1209,36462,1673,A375,ddi
1210,6758,1673,A375,ddi
1211,5394,1673,A375,ddi
1212,5311,1673,A375,ddi
1213,4091,1673,A375,ddi
1214,3385,1673,A375,ddi
1215,2719,1673,A375,ddi
1216,23725625,3035714,A375,ddi
1217,11351021,3035714,A375,ddi
1218,6450551,3035714,A375,ddi
1219,159324,3035714,A375,ddi
1220,60749,3035714,A375,ddi
1221,5394,3035714,A375,ddi
1222,23725625,9840076,A375,ddi
1223,11960529,9840076,A375,ddi
1224,60749,9840076,A375,ddi
1225,60699,9840076,A375,ddi
1226,5394,9840076,A375,ddi
1227,1673,9840076,A375,ddi
1228,1645,9840076,A375,ddi
1229,16736978,9911830,A375,ddi
1230,6450551,9911830,A375,ddi
1231,3062316,9911830,A375,ddi
1232,123631,9911830,A375,ddi
1233,16722836,2478,A375,ddi
1234,3062316,2478,A375,ddi
1235,644241,2478,A375,ddi
1236,444795,2478,A375,ddi
1237,387447,2478,A375,ddi
1238,216326,2478,A375,ddi
1239,123631,2478,A375,ddi
1240,60749,2478,A375,ddi
1241,60699,2478,A375,ddi
1242,36462,2478,A375,ddi
1243,5453,2478,A375,ddi
1244,5426,2478,A375,ddi
1245,5394,2478,A375,ddi
1246,3690,2478,A375,ddi
1247,3385,2478,A375,ddi
1248,2708,2478,A375,ddi
1249,2141,2478,A375,ddi
1250,2123,2478,A375,ddi
1251,2094,2478,A375,ddi
1252,15951529,3397,A375,ddi
1253,444795,3397,A375,ddi
1254,36462,3397,A375,ddi
1255,11683,3397,A375,ddi
1256,5743,3397,A375,ddi
1257,5426,3397,A375,ddi
1258,4211,3397,A375,ddi
1259,4201,3397,A375,ddi
1260,4091,3397,A375,ddi
1261,3902,3397,A375,ddi
1262,2187,3397,A375,ddi
1263,11977753,25195294,A375,ddi
1264,11524144,25195294,A375,ddi
1265,11238147,25195294,A375,ddi
1266,10127622,25195294,A375,ddi
1267,9826528,25195294,A375,ddi
1268,5284329,25195294,A375,ddi
1269,2726824,25195294,A375,ddi
1270,444795,25195294,A375,ddi
1271,60749,25195294,A375,ddi
1272,39562,25195294,A375,ddi
1273,11977753,2719,A375,ddi
1274,11524144,2719,A375,ddi
1275,11228183,2719,A375,ddi
1276,5288382,2719,A375,ddi
1277,3062316,2719,A375,ddi
1278,2828334,2719,A375,ddi
1279,444795,2719,A375,ddi
1280,387447,2719,A375,ddi
1281,123631,2719,A375,ddi
1282,57469,2719,A375,ddi
1283,54454,2719,A375,ddi
1284,36462,2719,A375,ddi
1285,26596,2719,A375,ddi
1286,6758,2719,A375,ddi
1287,5426,2719,A375,ddi
1288,5394,2719,A375,ddi
1289,5311,2719,A375,ddi
1290,4477,2719,A375,ddi
1291,4139,2719,A375,ddi
1292,4091,2719,A375,ddi
1293,3385,2719,A375,ddi
1294,2708,2719,A375,ddi
1295,2094,2719,A375,ddi
1296,1673,2719,A375,ddi
1297,11626560,17754438,A375,ddi
1298,9826528,17754438,A375,ddi
1299,123631,17754438,A375,ddi
1300,11626560,2662,A375,ddi
1301,10127622,2662,A375,ddi
1302,9949093,2662,A375,ddi
1303,5288382,2662,A375,ddi
1304,3062316,2662,A375,ddi
1305,444795,2662,A375,ddi
1306,387447,2662,A375,ddi
1307,219104,2662,A375,ddi
1308,216326,2662,A375,ddi
1309,208908,2662,A375,ddi
1310,159324,2662,A375,ddi
1311,135411,2662,A375,ddi
1312,123631,2662,A375,ddi
1313,60749,2662,A375,ddi
1314,60699,2662,A375,ddi
1315,60490,2662,A375,ddi
1316,60198,2662,A375,ddi
1317,57469,2662,A375,ddi
1318,54454,2662,A375,ddi
1319,36462,2662,A375,ddi
1320,11683,2662,A375,ddi
1321,5426,2662,A375,ddi
1322,5394,2662,A375,ddi
1323,5311,2662,A375,ddi
1324,5212,2662,A375,ddi
1325,4201,2662,A375,ddi
1326,4091,2662,A375,ddi
1327,3902,2662,A375,ddi
1328,3385,2662,A375,ddi
1329,2187,2662,A375,ddi
1330,2094,2662,A375,ddi
1331,1345,2662,A375,ddi
1332,11626560,9826308,A375,ddi
1333,11364421,9826308,A375,ddi
1334,300471,9826308,A375,ddi
1335,11524144,42623900,A375,ddi
1336,11524144,6758,A375,ddi
1337,5288382,6758,A375,ddi
1338,444795,6758,A375,ddi
1339,300471,6758,A375,ddi
1340,36462,6758,A375,ddi
1341,4139,6758,A375,ddi
1342,4091,6758,A375,ddi
1343,4055,6758,A375,ddi
1344,2719,6758,A375,ddi
1345,2094,6758,A375,ddi
1346,1673,6758,A375,ddi
1347,1345,6758,A375,ddi
1348,11455910,11213558,A375,ddi
1349,11364421,11351021,A375,ddi
1350,6450551,11351021,A375,ddi
1351,3035714,11351021,A375,ddi
1352,387447,11351021,A375,ddi
1353,216326,11351021,A375,ddi
1354,11228183,2828334,A375,ddi
1355,9903786,2828334,A375,ddi
1356,387447,2828334,A375,ddi
1357,36462,2828334,A375,ddi
1358,2719,2828334,A375,ddi
1359,1673,2828334,A375,ddi
1360,10127622,10077147,A375,ddi
1361,9949093,10077147,A375,ddi
1362,9903786,10077147,A375,ddi
1363,300471,10077147,A375,ddi
1364,5730,10077147,A375,ddi
1365,10127622,374536,A375,ddi
1366,5288382,374536,A375,ddi
1367,387447,374536,A375,ddi
1368,2532,374536,A375,ddi
1369,10077147,5730,A375,ddi
1370,10077147,9903786,A375,ddi
1371,9949093,9903786,A375,ddi
1372,2828334,9903786,A375,ddi
1373,10077147,9949093,A375,ddi
1374,9903786,9949093,A375,ddi
1375,387447,9949093,A375,ddi
1376,216326,9949093,A375,ddi
1377,60749,9949093,A375,ddi
1378,60490,9949093,A375,ddi
1379,5426,9949093,A375,ddi
1380,3385,9949093,A375,ddi
1381,2662,9949093,A375,ddi
1382,9949093,60490,A375,ddi
1383,387447,60490,A375,ddi
1384,2662,60490,A375,ddi
1385,9826528,702558,A375,ddi
1386,5284329,702558,A375,ddi
1387,253078,702558,A375,ddi
1388,5311,702558,A375,ddi
1389,6450551,15547703,A375,ddi
1390,387447,15547703,A375,ddi
1391,216326,15547703,A375,ddi
1392,208908,15547703,A375,ddi
1393,159324,15547703,A375,ddi
1394,6450551,4211,A375,ddi
1395,444795,4211,A375,ddi
1396,387447,4211,A375,ddi
1397,60749,4211,A375,ddi
1398,36462,4211,A375,ddi
1399,11683,4211,A375,ddi
1400,5743,4211,A375,ddi
1401,5394,4211,A375,ddi
1402,3397,4211,A375,ddi
1403,3385,4211,A375,ddi
1404,2187,4211,A375,ddi
1405,5362422,2051,A375,ddi
1406,3062316,2051,A375,ddi
1407,208908,2051,A375,ddi
1408,123631,2051,A375,ddi
1409,4091,2051,A375,ddi
1410,3062316,25183872,A375,ddi
1411,387447,25183872,A375,ddi
1412,216326,25183872,A375,ddi
1413,5426,25183872,A375,ddi
1414,5311,25183872,A375,ddi
1415,3062316,5212,A375,ddi
1416,644241,5212,A375,ddi
1417,54454,5212,A375,ddi
1418,5426,5212,A375,ddi
1419,5092,5212,A375,ddi
1420,4201,5212,A375,ddi
1421,4139,5212,A375,ddi
1422,4091,5212,A375,ddi
1423,2662,5212,A375,ddi
1424,2187,5212,A375,ddi
1425,3062316,54454,A375,ddi
1426,219104,54454,A375,ddi
1427,5426,54454,A375,ddi
1428,5212,54454,A375,ddi
1429,4091,54454,A375,ddi
1430,3385,54454,A375,ddi
1431,2719,54454,A375,ddi
1432,2662,54454,A375,ddi
1433,2187,54454,A375,ddi
1434,2094,54454,A375,ddi
1435,444795,135411,A375,ddi
1436,39562,135411,A375,ddi
1437,2662,135411,A375,ddi
1438,444795,4114,A375,ddi
1439,1645,4114,A375,ddi
1440,444795,4201,A375,ddi
1441,5212,4201,A375,ddi
1442,3397,4201,A375,ddi
1443,2662,4201,A375,ddi
1444,444795,4788,A375,ddi
1445,39562,4788,A375,ddi
1446,4091,4788,A375,ddi
1447,444795,5453,A375,ddi
1448,71384,5453,A375,ddi
1449,60749,5453,A375,ddi
1450,60699,5453,A375,ddi
1451,36462,5453,A375,ddi
1452,5426,5453,A375,ddi
1453,5394,5453,A375,ddi
1454,3690,5453,A375,ddi
1455,3385,5453,A375,ddi
1456,3363,5453,A375,ddi
1457,2708,5453,A375,ddi
1458,2478,5453,A375,ddi
1459,2141,5453,A375,ddi
1460,2123,5453,A375,ddi
1461,387447,2094,A375,ddi
1462,216326,2094,A375,ddi
1463,60749,2094,A375,ddi
1464,54454,2094,A375,ddi
1465,36462,2094,A375,ddi
1466,6758,2094,A375,ddi
1467,5426,2094,A375,ddi
1468,4091,2094,A375,ddi
1469,4055,2094,A375,ddi
1470,3385,2094,A375,ddi
1471,2719,2094,A375,ddi
1472,2708,2094,A375,ddi
1473,2662,2094,A375,ddi
1474,2478,2094,A375,ddi
1475,2141,2094,A375,ddi
1476,216326,5743,A375,ddi
1477,36462,5743,A375,ddi
1478,11683,5743,A375,ddi
1479,5426,5743,A375,ddi
1480,4211,5743,A375,ddi
1481,3397,5743,A375,ddi
1482,3385,5743,A375,ddi
1483,2187,5743,A375,ddi
1484,387447,71384,A375,ddi
1485,208908,71384,A375,ddi
1486,60699,71384,A375,ddi
1487,36462,71384,A375,ddi
1488,5453,71384,A375,ddi
1489,3690,71384,A375,ddi
1490,3385,71384,A375,ddi
1491,2141,71384,A375,ddi
1492,374536,2532,A375,ddi
1493,132449,2532,A375,ddi
1494,4055,2532,A375,ddi
1495,132449,4477,A375,ddi
1496,26596,4477,A375,ddi
1497,2719,4477,A375,ddi
1498,123631,2141,A375,ddi
1499,71384,2141,A375,ddi
1500,60749,2141,A375,ddi
1501,60699,2141,A375,ddi
1502,36462,2141,A375,ddi
1503,5453,2141,A375,ddi
1504,5426,2141,A375,ddi
1505,3690,2141,A375,ddi
1506,3385,2141,A375,ddi
1507,2478,2141,A375,ddi
1508,2094,2141,A375,ddi
1509,60749,11683,A375,ddi
1510,60198,11683,A375,ddi
1511,36462,11683,A375,ddi
1512,5743,11683,A375,ddi
1513,5426,11683,A375,ddi
1514,4211,11683,A375,ddi
1515,3902,11683,A375,ddi
1516,3397,11683,A375,ddi
1517,3385,11683,A375,ddi
1518,2662,11683,A375,ddi
1519,2187,11683,A375,ddi
1520,60749,2123,A375,ddi
1521,60699,2123,A375,ddi
1522,36462,2123,A375,ddi
1523,5453,2123,A375,ddi
1524,5394,2123,A375,ddi
1525,3690,2123,A375,ddi
1526,3385,2123,A375,ddi
1527,2708,2123,A375,ddi
1528,2478,2123,A375,ddi
1529,60749,219104,A375,ddi
1530,54454,219104,A375,ddi
1531,2662,219104,A375,ddi
1532,60749,3363,A375,ddi
1533,5453,3363,A375,ddi
1534,5426,3363,A375,ddi
1535,5394,3363,A375,ddi
1536,3385,3363,A375,ddi
1537,60699,354624,A375,ddi
1538,39562,1345,A375,ddi
1539,6758,1345,A375,ddi
1540,5092,1345,A375,ddi
1541,2662,1345,A375,ddi
1542,36462,148198,A375,ddi
1543,1645,148198,A375,ddi
1544,36462,4055,A375,ddi
1545,6758,4055,A375,ddi
1546,4139,4055,A375,ddi
1547,2094,4055,A375,ddi
1548,2532,4055,A375,ddi
1549,36462,4139,A375,ddi
1550,6758,4139,A375,ddi
1551,5394,4139,A375,ddi
1552,5212,4139,A375,ddi
1553,4055,4139,A375,ddi
1554,3690,4139,A375,ddi
1555,3385,4139,A375,ddi
1556,2719,4139,A375,ddi
1557,5212,5092,A375,ddi
1558,1345,5092,A375,ddi
1559,4477,132449,A375,ddi
1560,1673,132449,A375,ddi
1561,2532,132449,A375,ddi
1562,4477,26596,A375,ddi
1563,2719,26596,A375,ddi
1564,2051,5362422,A375,ddi
1565,4201,77999,A375,se
1566,2662,77999,A375,se
1567,3385,77999,A375,se
1568,4091,77999,A375,se
1569,5212,77999,A375,se
1570,54454,77999,A375,se
1571,2187,77999,A375,se
1572,3902,77999,A375,se
1573,5426,77999,A375,se
1574,5394,77999,A375,se
1575,60198,77999,A375,se
1576,4201,54454,A375,se
1577,2662,54454,A375,se
1578,3385,54454,A375,se
1579,4091,54454,A375,se
1580,5212,54454,A375,se
1581,2187,54454,A375,se
1582,3690,54454,A375,se
1583,3902,54454,A375,se
1584,5426,54454,A375,se
1585,2141,54454,A375,se
1586,2708,54454,A375,se
1587,5394,54454,A375,se
1588,2662,2719,A375,se
1589,2662,3062316,A375,se
1590,54454,3062316,A375,se
1591,2662,60198,A375,se
1592,3385,60198,A375,se
1593,4091,60198,A375,se
1594,54454,60198,A375,se
1595,2187,60198,A375,se
1596,3902,60198,A375,se
1597,5453,60198,A375,se
1598,2662,5394,A375,se
1599,3690,5394,A375,se
1600,2662,3385,A375,se
1601,2187,3385,A375,se
1602,2141,3385,A375,se
1603,2662,3690,A375,se
1604,2478,3690,A375,se
1605,2662,57469,A375,se
1606,5212,57469,A375,se
1607,54454,57469,A375,se
1608,2662,216326,A375,se
1609,4091,216326,A375,se
1610,5212,216326,A375,se
1611,54454,216326,A375,se
1612,5426,216326,A375,se
1613,77999,216326,A375,se
1614,2662,4091,A375,se
1615,3385,4091,A375,se
1616,2187,4091,A375,se
1617,3902,4091,A375,se
1618,2662,4201,A375,se
1619,4091,4201,A375,se
1620,2662,5426,A375,se
1621,3385,5426,A375,se
1622,4091,5426,A375,se
1623,5212,5426,A375,se
1624,3690,5426,A375,se
1625,5394,5426,A375,se
1626,2662,3397,A375,se
1627,2662,5212,A375,se
1628,4091,5212,A375,se
1629,2662,3902,A375,se
1630,3385,3902,A375,se
1631,2187,3902,A375,se
1632,2662,123631,A375,se
1633,3385,123631,A375,se
1634,4091,123631,A375,se
1635,54454,123631,A375,se
1636,5426,123631,A375,se
1637,77999,123631,A375,se
1638,2187,2662,A375,se
1639,3690,5453,A375,se
1640,3902,5453,A375,se
1641,2478,5453,A375,se
1642,46926350,10127622,A549,ddi
1643,42611257,10127622,A549,ddi
1644,25195294,10127622,A549,ddi
1645,24978538,10127622,A549,ddi
1646,24964624,10127622,A549,ddi
1647,24785538,10127622,A549,ddi
1648,24775005,10127622,A549,ddi
1649,23725625,10127622,A549,ddi
1650,16736978,10127622,A549,ddi
1651,16722836,10127622,A549,ddi
1652,11977753,10127622,A549,ddi
1653,11626560,10127622,A549,ddi
1654,11228183,10127622,A549,ddi
1655,10126189,10127622,A549,ddi
1656,10077147,10127622,A549,ddi
1657,9826528,10127622,A549,ddi
1658,6450551,10127622,A549,ddi
1659,5288382,10127622,A549,ddi
1660,3062316,10127622,A549,ddi
1661,644241,10127622,A549,ddi
1662,444795,10127622,A549,ddi
1663,387447,10127622,A549,ddi
1664,374536,10127622,A549,ddi
1665,216326,10127622,A549,ddi
1666,208908,10127622,A549,ddi
1667,159324,10127622,A549,ddi
1668,123631,10127622,A549,ddi
1669,60749,10127622,A549,ddi
